Date,TickerCount,Advancers,Decliners,Unchanged,AdvancerPct,DeclinerPct,EqualWeightRet1dPct,MedianRet1dPct,MedianRet5dPct,MedianRet20dPct,TotalVolume,TotalTradedValue,UpTradedValuePct,AboveSMA20Pct,AboveSMA50Pct,New52wHighCount,New52wLowCount,MedianVolumeRatio20
2024-03-25,29,3,26,0,10.344827586206897,89.65517241379311,-1.2267129398534904,-1.048403567295253,2.1225789334040845,1.1475409836065653,270176674.0,6910187375.578,9.99187245689191,48.275862068965516,0.0,0,1,0.9605579993811965
2024-03-26,29,26,2,1,89.65517241379311,6.896551724137931,1.2526858089532398,1.0478912271585594,2.6840679635557807,1.2702978009467403,211778987.0,5215104206.516001,88.953037011606,65.51724137931035,0.0,1,0,0.6651073691670522
2024-03-27,29,11,12,6,37.93103448275862,41.37931034482759,0.08975809174947845,0.0,1.468142455697663,-0.3477437807362205,188645404.0,5050099263.271999,55.067897312936765,62.06896551724138,0.0,0,0,0.6608894427883586
2024-03-28,29,18,7,4,62.06896551724138,24.137931034482758,0.6133035533823606,0.2528089887640306,0.9319100525258417,0.5618668744617139,277098345.0,7534347913.86,79.41739719495497,75.86206896551724,0.0,0,0,0.8782792158600868
2024-03-29,29,8,20,1,27.586206896551722,68.96551724137932,-0.313591873386725,-0.5122199351740186,0.0,0.5099467637993849,224049528.0,5955332229.524001,28.733419116682445,62.06896551724138,0.0,0,0,0.811814917438842
2024-04-01,29,10,16,3,34.48275862068966,55.172413793103445,-0.34085080841544085,-0.20910041365516108,0.8224326434986384,0.2528089887640306,229385428.0,6249672185.924,38.429253926458756,65.51724137931035,0.0,0,0,0.8003739699754702
2024-04-02,29,15,13,1,51.724137931034484,44.827586206896555,0.3163252665952467,0.17197006534863668,-0.2628158028598948,-1.0469883317565487,373000649.0,9659205317.352,44.21404043539669,68.96551724137932,0.0,0,0,0.9569216640782279
2024-04-03,29,1,28,0,3.4482758620689653,96.55172413793103,-1.267467105202894,-1.3184952219668533,-1.2752808988764075,-1.3538412240647335,267678859.0,6800076017.0720005,2.3881155234779863,51.724137931034484,0.0,0,0,0.9593378038180762
2024-04-04,29,5,20,4,17.24137931034483,68.96551724137932,-0.5623004776888476,-0.5406623113313858,-1.7764079574110414,-1.6366366366366458,261796069.0,6664487849.392,20.372643079000667,41.37931034482759,0.0,0,0,0.9357635807353167
2024-04-05,29,4,23,2,13.793103448275861,79.3103448275862,-0.8109331117252718,-0.5045459086821857,-2.5629394420503493,0.0,276804066.0,6774206826.188001,13.699063432791705,31.03448275862069,0.0,0,0,0.9481634823961288
2024-04-08,29,10,15,4,34.48275862068966,51.724137931034484,-0.2666013185812859,-0.20920502092048876,-2.4963599643041734,1.0567161265130798,227176146.0,5532469592.867999,42.44003693263536,31.03448275862069,0.0,0,1,0.7746304061687569
2024-04-09,29,23,3,3,79.3103448275862,10.344827586206897,1.315221966321573,0.6603011733409492,-1.6440488350600746,1.3458823529411745,185433839.0,4999717670.552,89.84365407089201,34.48275862068966,0.0,1,0,0.6546000618476098
2024-04-10,29,8,18,3,27.586206896551722,62.06896551724138,-0.4135393555241759,-0.3303445021236473,-1.1288963774220728,-1.5623039277199213,210210612.0,5342485502.236,31.971912499998517,27.586206896551722,0.0,0,0,0.62613062368542
2024-04-11,29,12,14,3,41.37931034482759,48.275862068965516,-0.13852424559040283,0.0,-0.8864811622752877,-1.4859202962096862,176109254.0,4449000281.292001,41.49613842136844,34.48275862068966,0.0,0,0,0.6633999595680082
2024-04-12,29,27,1,1,93.10344827586206,3.4482758620689653,1.8480854924430117,1.0844173935406376,1.6970427273183653,0.6375752915545263,261757134.0,6156639146.132,93.58855766818827,58.620689655172406,0.0,1,0,0.9404325030557125
2024-04-15,29,1,28,0,3.4482758620689653,96.55172413793103,-4.363810007674082,-4.64332796250183,-2.1652737300994707,-0.4451490944569869,475208594.0,10150100187.598001,8.009016429150897,13.793103448275861,0.0,0,3,1.4263535611524936
2024-04-16,29,16,10,3,55.172413793103445,34.48275862068966,0.44608659228820896,0.22808076742470984,-3.1013486598759576,-1.276595744680853,358590042.0,8405759280.674,57.83562954213206,10.344827586206897,0.0,0,0,1.338783994952483
2024-04-17,29,4,25,0,13.793103448275861,86.20689655172413,-1.8302624728727162,-1.8072109209307796,-4.232264644018102,-4.350645140374764,249070335.0,5564361248.545,17.98501940652545,10.344827586206897,0.0,0,2,0.9402712809078362
2024-04-19,29,2,23,4,6.896551724137931,79.3103448275862,-1.4644854974038444,-0.7807228915662656,-6.000094082227858,-7.406713460069458,313814648.0,6950981771.448,5.67708051862429,6.896551724137931,0.0,0,1,1.1548552501750122
2024-04-22,29,22,4,3,75.86206896551724,13.793103448275861,1.30534548731202,0.8294442087399156,-6.418542455983955,-6.668148477439429,198749495.0,4616604828.37,79.87091889933095,10.344827586206897,0.0,0,0,0.7589538851434929
2024-04-23,29,7,22,0,24.137931034482758,75.86206896551724,-0.8934168064588554,-0.8969258589511697,-2.6689982053287986,-6.417250488113013,257816134.0,5978565354.424,40.92755985161833,6.896551724137931,0.0,0,2,0.9248874928183556
2024-04-24,29,29,0,0,100.0,0.0,2.3771120307887244,1.730994152046783,-0.5983799956216007,-5.80073030777255,218460375.0,5682989327.85,100.0,17.24137931034483,0.0,2,0,0.8141920908887519
2024-04-25,29,10,16,3,34.48275862068966,55.172413793103445,-0.03790872289748469,-0.3366185452526316,0.7774662248279274,-6.1878642440863825,163332781.0,4622535968.426,54.74559575707738,17.24137931034483,17.24137931034483,1,1,0.5689291970135825
2024-04-26,29,13,12,4,44.827586206896555,41.37931034482759,0.5409919449735469,0.0,2.683650754390321,-5.774857307304915,191497107.0,4596215845.502,45.09504638970285,24.137931034482758,20.689655172413794,0,1,0.7560172126541873
2024-05-02,29,16,10,3,55.172413793103445,34.48275862068966,0.3331114091587358,0.282757790879562,0.9869281045751688,-5.565731999436374,163012253.0,4357751751.858,69.95441227693264,27.586206896551722,24.137931034482758,0,0,0.5918340668844138
2024-05-03,29,17,10,2,58.620689655172406,34.48275862068966,0.4292767573361523,0.17620406108407316,2.8564415672076793,-4.814305364511695,210967018.0,5793552677.928,70.94860775302477,37.93103448275862,27.586206896551722,0,0,0.8338978199872701
2024-05-06,29,27,2,0,93.10344827586206,6.896551724137931,1.7849459559476197,1.7146939747558987,2.6493368347571655,-3.6188530570553046,211056510.0,5155363511.37,93.79317644053064,58.620689655172406,37.93103448275862,1,0,0.8484237325308233
2024-05-07,29,17,9,3,58.620689655172406,31.03448275862069,0.7755650550902277,0.23024268823894634,3.544699021993658,-1.9624307271549513,174394219.0,4760549293.273,70.14660039528972,62.06896551724138,44.827586206896555,0,0,0.7264542619865914
2024-05-08,29,12,16,1,41.37931034482759,55.172413793103445,0.24148714881051642,-0.22893917813999742,2.6053215077605163,-1.498637602179853,257625214.0,5864200515.812001,51.751753496985856,68.96551724137932,48.275862068965516,0,0,0.9048360063444661
2024-05-09,29,12,16,1,41.37931034482759,55.172413793103445,-0.39856981734556435,-0.5340072751882197,1.8356330878673166,-0.6954102920723182,196300617.0,4957596648.679,35.25797791286143,65.51724137931035,41.37931034482759,0,0,0.8125151250023269
2024-05-10,29,5,20,4,17.24137931034483,68.96551724137932,-0.41190955673813945,-0.2755453501722127,1.3720843208182565,-0.84062097484916,167307059.0,4319400181.093,21.789137172787836,58.620689655172406,41.37931034482759,0,0,0.7457032413583978
2024-05-13,29,6,19,4,20.689655172413794,65.51724137931035,-0.44865616847680273,-0.6239622944673506,-0.1375237632973314,-2.9226709965496256,167079397.0,4018418365.679,28.063718273630954,58.620689655172406,37.93103448275862,0,0,0.7139457643899954
2024-05-14,29,14,9,6,48.275862068965516,31.03448275862069,0.2930283438158755,0.0,-0.6098011288706018,-1.9077901430842537,181124246.0,4738259766.042,59.4910989925877,68.96551724137932,44.827586206896555,0,0,0.7384362455974032
2024-05-15,29,24,3,2,82.75862068965517,10.344827586206897,0.8496904052981348,0.4572350726196772,-0.2062780269058262,-1.5291326127076288,234534128.0,6066301404.156,89.28465627160118,79.3103448275862,48.275862068965516,0,0,0.9099311835964164
2024-05-16,29,24,3,2,82.75862068965517,10.344827586206897,1.4722777601263788,1.60498489425982,1.6977692908601627,-1.0128291694800895,319034995.0,7297595753.460001,81.95253150086371,96.55172413793103,58.620689655172406,1,0,1.2318668262771044
2024-05-17,29,13,12,4,44.827586206896555,41.37931034482759,0.518601129898824,0.0,2.5758723650786575,4.1505074676128295,278534093.0,6665619089.384,55.82093708609829,96.55172413793103,62.06896551724138,0,0,1.0268428415980102
2024-05-20,29,16,11,2,55.172413793103445,37.93103448275862,0.14289558929202167,0.1334422657952139,2.699055330634259,4.050679174026928,291917025.0,6978461626.499999,67.0661554220986,96.55172413793103,65.51724137931035,0,0,1.248570952825849
2024-05-21,29,11,15,3,37.93103448275862,51.724137931034484,-0.08907607600536427,-0.17562346329470513,2.61442026018206,6.974892065221949,236367938.0,5714926968.402,35.163780365226906,89.65517241379311,68.96551724137932,0,0,1.1553033023911603
2024-05-22,29,6,22,1,20.689655172413794,75.86206896551724,-0.596322921254992,-0.9521570471376584,0.9014925373134419,6.8075117370892,308621443.0,7395215719.713,26.66831510885984,79.3103448275862,55.172413793103445,0,0,1.1870569603459729
2024-05-23,29,26,3,0,89.65517241379311,10.344827586206897,1.4680678321494824,0.8641098484848619,0.7083479686219363,6.152042453412321,231905021.0,6081118545.272,90.77680090554931,86.20689655172413,68.96551724137932,2,0,0.9423698525740415
2024-05-24,29,6,23,0,20.689655172413794,79.3103448275862,-1.2931012993161364,-1.5320521435290946,-1.3509968520461713,5.0585527480587755,411082094.0,10507369762.147999,23.66508666712871,55.172413793103445,51.724137931034484,0,0,1.7591593397845278
2024-05-27,29,11,8,10,37.93103448275862,27.586206896551722,0.1765659754074795,0.0,-1.6070649243960844,3.5705491258310795,159462737.0,4418798072.504,37.1764550890442,48.275862068965516,51.724137931034484,0,0,0.6831810557404634
2024-05-28,29,26,1,2,89.65517241379311,3.4482758620689653,1.3155203598063248,0.8564731337901144,-0.6225298995169548,5.442223912592481,213710099.0,5849843079.387001,89.32744665066429,62.06896551724138,62.06896551724138,1,0,0.8858494391133938
2024-05-29,29,2,26,1,6.896551724137931,89.65517241379311,-0.9850796326374791,-1.1260075337194642,-0.9911674857218777,2.4813011990977074,242305108.0,6405868381.943999,7.242984976210148,44.827586206896555,51.724137931034484,0,1,1.0431803091451102
2024-05-30,29,8,20,1,27.586206896551722,68.96551724137932,-0.4581288869994786,-0.8349699386724807,-2.4518388791593626,2.8020776380535795,281219293.0,7755545338.469,37.30946817559587,41.37931034482759,41.37931034482759,1,1,1.234924122104291
2024-05-31,29,9,17,3,31.03448275862069,58.620689655172406,-0.3208436586001834,-0.2965440814316267,-0.9085917713111624,1.0375912184951375,161138869.0,4556342529.197,36.14986800367451,41.37931034482759,41.37931034482759,0,3,0.705880043577689
2024-06-03,29,27,1,1,93.10344827586206,3.4482758620689653,1.6032400396386366,1.400639217898103,0.6165061650616588,1.4048232264106675,249257057.0,6751820034.701001,96.42397038784975,62.06896551724138,62.06896551724138,0,0,0.9352040324443692
2024-06-04,29,15,10,4,51.724137931034484,34.48275862068966,0.25721290436034855,0.2536595677218312,-0.23395510591209812,1.9621624787676595,213345999.0,5910461533.087,63.36791879484295,65.51724137931035,62.06896551724138,0,0,0.742818671454219
2024-06-05,29,11,14,4,37.93103448275862,48.275862068965516,0.1683427121095279,0.0,0.8442286141202793,1.6188340807175017,230662233.0,6944825349.629,40.164284267407965,55.172413793103445,62.06896551724138,1,0,0.9298837002761916
2024-06-06,29,13,8,8,44.827586206896555,27.586206896551722,0.31049241979701797,0.0,1.5763995200463343,1.66784120272494,273152643.0,6464129244.422,52.29538479972435,62.06896551724138,65.51724137931035,0,0,0.838812128047966
2024-06-07,29,13,11,5,44.827586206896555,37.93103448275862,0.20741203570082845,0.0,1.9374172416196211,2.4700910660079956,156585088.0,4331641290.352,57.1154673059032,62.06896551724138,62.06896551724138,0,0,0.5953810855853591
2024-06-10,29,12,13,4,41.37931034482759,44.827586206896555,0.29240526403597794,0.0,0.7398018572648102,3.7149047576058525,214452665.0,5568695499.345001,45.33154384535698,65.51724137931035,68.96551724137932,0,0,0.8355483517420588
2024-06-11,29,7,21,1,24.137931034482758,72.41379310344827,-0.4779866698398039,-0.8176243470361055,-0.22816580048168333,2.7850501038187314,268620405.0,7355363928.065,36.7157517807613,62.06896551724138,65.51724137931035,1,1,1.0468030228275258
2024-06-12,29,26,2,1,89.65517241379311,6.896551724137931,1.2494342072644802,0.9200283085633476,1.3603339001391213,4.276608983737784,295642473.0,7967246652.169001,96.50481344275705,75.86206896551724,75.86206896551724,1,0,0.8985623446970701
2024-06-13,29,13,14,2,44.827586206896555,48.275862068965516,0.19108275978598463,0.0,1.268474339578729,2.6905619765102307,346732691.0,8171707547.723001,60.11211247726006,75.86206896551724,75.86206896551724,0,0,0.9432833815334909
2024-06-14,29,3,26,0,10.344827586206897,89.65517241379311,-1.5906897183396111,-1.4964045532620873,-0.5252773720757387,1.2961489869449228,317559602.0,8317919791.226001,11.118288043310042,62.06896551724138,72.41379310344827,0,0,1.192624663045879
2024-06-17,29,8,19,2,27.586206896551722,65.51724137931035,-0.45303407368035353,-0.43606364172067424,-1.4643075045759568,-0.2617801047120505,253827220.0,6639441712.26,34.15578737700943,44.827586206896555,65.51724137931035,0,1,0.9688944902225858
2024-06-18,29,12,9,8,41.37931034482759,31.03448275862069,0.3145003271397567,0.0,-0.16084030855079146,0.6900212314225218,213314147.0,5570878376.205,37.58920340191506,44.827586206896555,68.96551724137932,0,1,0.7498829880897122
2024-06-19,29,12,15,2,41.37931034482759,51.724137931034484,-0.07633159776883477,-0.16917379177906477,-2.058744273780655,2.3004059539918575,262648057.0,7235727927.175,54.812586191634985,48.275862068965516,68.96551724137932,0,1,0.9185999122764035
2024-06-20,29,13,11,5,44.827586206896555,37.93103448275862,0.24907662210951811,0.0,-2.0751824369902416,0.0,308380835.0,8170125382.125,60.05349192387624,44.827586206896555,68.96551724137932,0,0,0.9899286535609464
2024-06-21,29,8,17,4,27.586206896551722,58.620689655172406,0.02273449783385548,-0.3252032520325243,-0.3019494278852952,0.7076822384030068,238661749.0,6507930739.806001,28.231319546199853,37.93103448275862,58.620689655172406,2,0,0.8409963641954133
2024-06-24,29,0,28,1,0.0,96.55172413793103,-2.3101262053683937,-2.2458932238193063,-2.2205352059214367,-1.3312647014664059,358573042.0,9324860526.586,0.0,13.793103448275861,51.724137931034484,0,2,1.2304459132479693
2024-06-25,29,13,10,6,44.827586206896555,34.48275862068966,0.0723204887740286,0.0,-2.1792166195201523,-2.140869192892314,208054370.0,6159740365.309999,42.67055585982838,10.344827586206897,51.724137931034484,0,1,0.6992810067778301
2024-06-26,29,12,11,6,41.37931034482759,37.93103448275862,0.34959397831317773,0.0,-2.116402116402105,-1.3333333333333308,198939443.0,5578642862.599,53.89617433761011,17.24137931034483,48.275862068965516,0,1,0.8155727620007789
2024-06-27,29,9,15,5,31.03448275862069,51.724137931034484,-0.35123547544707096,-0.1721010279547852,-2.4165949718000235,-0.8709326236845172,161273751.0,4591708060.492,49.162598639995416,17.24137931034483,41.37931034482759,0,2,0.6439502462603263
2024-06-28,29,8,19,2,27.586206896551722,65.51724137931035,-0.9103525698182489,-0.7934715995226216,-2.582018416547127,-2.1649698732599254,237252726.0,6053095476.226001,23.903372621211535,10.344827586206897,34.48275862068966,0,2,0.8242709704232182
2024-07-01,29,22,6,1,75.86206896551724,20.689655172413794,0.9870384830885388,0.8722986247544195,-0.28742328905460024,-2.187902187902191,165007564.0,5117852065.588001,74.61400650019118,17.24137931034483,44.827586206896555,1,0,0.6111858543148184
2024-07-02,29,26,3,0,89.65517241379311,10.344827586206897,1.1521753745178283,0.9385821031528963,0.9257987417927938,-1.520270270270263,190424736.0,5044471467.172001,76.34871338723502,31.03448275862069,58.620689655172406,1,0,0.7074329954906006
2024-07-03,29,19,6,4,65.51724137931035,20.689655172413794,0.5076223479904631,0.2621231979030192,1.3559322033898313,-1.0546754335642783,194563434.0,5328564662.428,65.63319257359683,48.275862068965516,58.620689655172406,0,0,0.6522622457893988
2024-07-04,29,13,12,4,44.827586206896555,41.37931034482759,0.5177034962859504,0.0,1.6844780982045338,-1.256836960316543,174203286.0,5328543035.618,62.48951710177592,48.275862068965516,62.06896551724138,1,0,0.8246409410704365
2024-07-05,29,15,6,8,51.724137931034484,20.689655172413794,0.2634404946057636,0.11299967041762393,2.677376171352064,-1.1597938144329745,181792940.0,5374685263.92,62.40310037901268,51.724137931034484,62.06896551724138,0,0,0.7700151984611746
2024-07-08,29,12,16,1,41.37931034482759,55.172413793103445,0.095744072450756,-0.21407546160022717,1.8237597508710346,-1.167315175097261,204868758.0,6026969552.974,56.70275805836219,51.724137931034484,62.06896551724138,0,0,0.8859278731219996
2024-07-09,29,23,6,0,79.3103448275862,20.689655172413794,0.7567359802780538,0.6633499170812795,1.2111338241396652,0.6212251941328573,249819096.0,7083270228.103999,66.04629734641986,68.96551724137932,62.06896551724138,0,0,1.0114510981790876
2024-07-10,29,6,22,1,20.689655172413794,75.86206896551724,-0.7112330188385573,-0.6324811585636136,0.38366798536986213,-1.2222033610592264,210397649.0,5877981067.106,21.844249286297426,65.51724137931035,58.620689655172406,0,0,0.8601275154546457
2024-07-11,29,8,17,4,27.586206896551722,58.620689655172406,-0.14869819056533817,-0.21392048419075493,0.0,-2.4935223732859724,196120207.0,5424478051.611,24.44013256180969,58.620689655172406,55.172413793103445,0,0,0.7736122784383214
2024-07-12,29,8,15,6,27.586206896551722,51.724137931034484,-0.042333470244629974,-0.25677390460550065,-0.5208088959789636,-1.0800744878957325,167225777.0,4562458668.498,28.657252876077717,58.620689655172406,41.37931034482759,0,0,0.7698400399469669
2024-07-15,29,10,16,3,34.48275862068966,55.172413793103445,0.028509991265972687,-0.11517172620071348,-0.5635089856838249,-0.7835588211371092,150176234.0,3733348592.87,30.12721531329998,51.724137931034484,41.37931034482759,1,0,0.6301311882430201
2024-07-16,29,14,10,5,48.275862068965516,34.48275862068966,0.16895331399424673,0.0,-0.8231864174241044,0.3033205619412449,196993908.0,4968512071.552,52.853368237459385,51.724137931034484,44.827586206896555,0,0,0.8725906040268456
2024-07-17,29,10,15,4,34.48275862068966,51.724137931034484,-0.43280787113585245,-0.383181750410011,-0.5834942490135164,-0.25677390460550065,452111572.0,10833348891.824,42.785919387292864,51.724137931034484,55.172413793103445,0,1,1.6887220282424094
2024-07-18,29,21,6,2,72.41379310344827,20.689655172413794,0.6875012814745342,0.5869188869653374,0.30839073262365346,-0.4878048780487809,228143424.0,6506757056.592,64.4593783833198,62.06896551724138,55.172413793103445,0,0,1.0724437482413096
2024-07-19,29,10,19,0,34.48275862068966,65.51724137931035,-0.28268419535549133,-0.46827281981676183,0.7003570447679186,-0.1422264363388548,287650135.0,7016390943.22,46.920593862877844,58.620689655172406,48.275862068965516,0,0,0.9725931078138356
2024-07-22,29,11,15,3,37.93103448275862,51.724137931034484,-0.3435068947294713,-0.2843846949327711,0.22888808577279374,0.6531459353873892,274089443.0,6540065611.436001,34.56212341887634,55.172413793103445,41.37931034482759,0,0,1.0461193700519602
2024-07-23,29,5,22,2,17.24137931034483,75.86206896551724,-1.7858458581841081,-1.7924528301886955,-0.9406756385608395,0.1346116864921365,263005333.0,6208893292.33,14.599465837491183,27.586206896551722,17.24137931034483,0,0,0.9409788297479871
2024-07-24,29,17,9,3,58.620689655172406,31.03448275862069,0.4154539674189536,0.21810830939461567,-1.7685194012775352,0.415009510634623,238055488.0,6103647790.728,50.29842942595197,24.137931034482758,24.137931034482758,0,0,0.929561482285945
2024-07-25,29,3,22,4,10.344827586206897,75.86206896551724,-0.6322173387028558,-0.6199414499741707,-3.02470173080156,0.4176091874021237,169093919.0,4018257460.469,5.510671096798136,20.689655172413794,24.137931034482758,0,0,0.6507448695169442
2024-07-26,29,21,4,4,72.41379310344827,13.793103448275861,0.5626690053536635,0.30470963488300473,-2.5637528978590063,0.9708737864077666,145096050.0,4081387076.65,69.1161803541896,24.137931034482758,27.586206896551722,0,0,0.6004453815122233
2024-07-29,29,12,7,10,41.37931034482759,24.137931034482758,0.2254470151407588,0.0,-1.3443396226415216,0.30982321851649175,132352199.0,3726383096.7690005,58.11617228990043,31.03448275862069,34.48275862068966,0,1,0.5539746024749298
2024-07-30,29,11,16,2,37.93103448275862,55.172413793103445,-0.15180293812227652,-0.2307596357739694,0.798532777173655,-0.9298546537871211,162109166.0,4164874389.406,52.853194180339926,31.03448275862069,31.03448275862069,0,1,0.6906544048901306
2024-07-31,29,18,9,2,62.06896551724138,31.03448275862069,0.8999552341513958,0.46917203286072073,1.1144578313253106,-0.7055761063159416,255391939.0,6874739964.207001,71.09434963145951,51.724137931034484,55.172413793103445,1,0,1.0534174461605395
2024-08-01,29,2,27,0,6.896551724137931,93.10344827586206,-1.9194687745247228,-1.8383988139362484,-0.31424742363324043,-2.5877494838265624,289705971.0,7532796041.811999,4.4544218765185875,20.689655172413794,27.586206896551722,0,0,1.2138775307771152
2024-08-02,29,19,7,3,65.51724137931035,24.137931034482758,0.8195116760062934,0.5751643772379689,-0.6225142659519345,-1.757456428206805,249194785.0,6750114026.719999,65.32908717310654,34.48275862068966,31.03448275862069,0,0,0.9952803018295243
2024-08-05,29,0,29,0,0.0,100.0,-4.095607717942756,-4.165224414445601,-4.7740130951624105,-5.353335363996337,366285693.0,9126359546.543,0.0,10.344827586206897,13.793103448275861,0,2,1.4628530355038056
2024-08-06,29,27,0,2,93.10344827586206,0.0,1.959196061087323,1.4292066315187757,-2.6919758412424555,-4.497508864850297,218869692.0,5932743272.184,93.06427058576355,13.793103448275861,20.689655172413794,0,0,0.7962841561789081
2024-08-07,29,11,13,5,37.93103448275862,44.827586206896555,0.5548324103687262,0.0,-3.086026399635855,-4.4481438839966465,225789356.0,6102483655.812,54.7730050899619,24.137931034482758,27.586206896551722,1,0,0.8127436571268656
2024-08-08,29,7,18,4,24.137931034482758,62.06896551724138,-0.5031833089485634,-0.5232319301204269,-1.7098039215686311,-3.7038196618660035,224282213.0,5808718617.549,34.73341399174739,27.586206896551722,20.689655172413794,0,0,0.7809299377938191
